sample_id	population	group
Bram_17_29	Lo_Bramlet	Kootenai
Bram_17_30	Lo_Bramlet	Kootenai
BRAM_19_01	Bramlet_Lk	Kootenai
BRAM_19_02	Bramlet_Lk	Kootenai
BRAM_19_03	Bramlet_Lk	Kootenai
BRAM_19_04	Bramlet_Lk	Kootenai
BRAM_19_05	Bramlet_Lk	Kootenai
BRAM_19_06	Bramlet_Lk	Kootenai
BRAM_19_07	Bramlet_Lk	Kootenai
BRAM_19_08	Bramlet_Lk	Kootenai
BRAM_19_09	Bramlet_Lk	Kootenai
BRAM_19_10	Bramlet_Lk	Kootenai
BRAM_19_11	Bramlet_Lk	Kootenai
BRAM_19_12	Bramlet_Lk	Kootenai
BRAM_19_13	Bramlet_Lk	Kootenai
BRAM_19_14	Bramlet_Lk	Kootenai
BRAM_19_15	Bramlet_Lk	Kootenai
BRAM_19_16	Bramlet_Lk	Kootenai
BRAM_19_17	Bramlet_Lk	Kootenai
BRAM_19_18	Bramlet_Lk	Kootenai
BRAM_19_19	Bramlet_Lk	Kootenai
BRAM_19_20	Bramlet_Lk	Kootenai
BRAM_19_21	Bramlet_Lk	Kootenai
BRAM_19_22	Bramlet_Lk	Kootenai
BRAM_19_23	Bramlet_Lk	Kootenai
BRAM_19_24	Bramlet_Lk	Kootenai
BRAM_19_25	Bramlet_Lk	Kootenai
BRAM_19_26	Bramlet_Lk	Kootenai
BRAM_19_27	Bramlet_Lk	Kootenai
BRAM_19_28	Bramlet_Lk	Kootenai
BRAM_19_29	Bramlet_Lk	Kootenai
BRAM_19_30	Bramlet_Lk	Kootenai
BULL1_07_03_1	Lo_Bull_R	Up_Kootenai
BULL1_07_03	Lo_Bull_R	Up_Kootenai
BULL1_07_04	Lo_Bull_R	Up_Kootenai
BULL1_07_05_1	Lo_Bull_R	Up_Kootenai
BULL1_07_05	Lo_Bull_R	Up_Kootenai
BULL1_07_06_1	Lo_Bull_R	Up_Kootenai
BULL1_07_06	Lo_Bull_R	Up_Kootenai
BULL1_07_07_1	Lo_Bull_R	Up_Kootenai
BULL1_07_07	Lo_Bull_R	Up_Kootenai
BULL1_07_08_1	Lo_Bull_R	Up_Kootenai
BULL1_07_08	Lo_Bull_R	Up_Kootenai
BULL1_07_09_1	Lo_Bull_R	Up_Kootenai
BULL1_07_09	Lo_Bull_R	Up_Kootenai
BULL1_07_10_1	Lo_Bull_R	Up_Kootenai
BULL1_07_10	Lo_Bull_R	Up_Kootenai
BULL1_07_14	Lo_Bull_R	Up_Kootenai
BULL1_07_15	Lo_Bull_R	Up_Kootenai
BULL1_07_16	Lo_Bull_R	Up_Kootenai
BULL1_07_17	Lo_Bull_R	Up_Kootenai
BULL1_07_18	Lo_Bull_R	Up_Kootenai
BULL1_07_19	Lo_Bull_R	Up_Kootenai
BullLo_15_142	Lo_Bull_R	Up_Kootenai
BullLo_15_143	Lo_Bull_R	Up_Kootenai
BullLo_15_144_1	Lo_Bull_R	Up_Kootenai
BullLo_15_144	Lo_Bull_R	Up_Kootenai
BullLo_15_145	Lo_Bull_R	Up_Kootenai
BullLo_15_146	Lo_Bull_R	Up_Kootenai
BullLo_15_149	Lo_Bull_R	Up_Kootenai
BullLo_15_153	Lo_Bull_R	Up_Kootenai
BullLo_15_154	Lo_Bull_R	Up_Kootenai
BullLo_15_155	Lo_Bull_R	Up_Kootenai
BullLo_15_157_1	Lo_Bull_R	Up_Kootenai
BullLo_15_157	Lo_Bull_R	Up_Kootenai
BullLo_15_158_1	Lo_Bull_R	Up_Kootenai
BullLo_15_158	Lo_Bull_R	Up_Kootenai
BullLo_15_160_1	Lo_Bull_R	Up_Kootenai
BullLo_15_160	Lo_Bull_R	Up_Kootenai
BullLo_15_161_1	Lo_Bull_R	Up_Kootenai
BullLo_15_161	Lo_Bull_R	Up_Kootenai
BullLo_15_162_1	Lo_Bull_R	Up_Kootenai
BullLo_15_162	Lo_Bull_R	Up_Kootenai
BullLo_15_163_1	Lo_Bull_R	Up_Kootenai
BullLo_15_163	Lo_Bull_R	Up_Kootenai
BunkerHill_23_301	Bunker_Hill	WCT_Kootenai
BunkerHill_23_302	Bunker_Hill	WCT_Kootenai
BunkerHill_23_303	Bunker_Hill	WCT_Kootenai
BunkerHill_23_304	Bunker_Hill	WCT_Kootenai
BunkerHill_23_305	Bunker_Hill	WCT_Kootenai
BunkerHill_23_306	Bunker_Hill	WCT_Kootenai
BunkerHill_23_307	Bunker_Hill	WCT_Kootenai
BunkerHill_23_308	Bunker_Hill	WCT_Kootenai
BunkerHill_23_309	Bunker_Hill	WCT_Kootenai
BunkerHill_23_310	Bunker_Hill	WCT_Kootenai
BunkerHill_23_311	Bunker_Hill	WCT_Kootenai
BunkerHill_23_312	Bunker_Hill	WCT_Kootenai
BunkerHill_23_313	Bunker_Hill	WCT_Kootenai
BunkerHill_23_314	Bunker_Hill	WCT_Kootenai
BunkerHill_23_315	Bunker_Hill	WCT_Kootenai
BunkerHill_23_316	Bunker_Hill	WCT_Kootenai
BunkerHill_23_317	Bunker_Hill	WCT_Kootenai
BunkerHill_23_318	Bunker_Hill	WCT_Kootenai
BunkerHill_23_319_1	Bunker_Hill	WCT_Kootenai
BunkerHill_23_319	Bunker_Hill	WCT_Kootenai
BunkerHill_23_320_1	Bunker_Hill	WCT_Kootenai
BunkerHill_23_320	Bunker_Hill	WCT_Kootenai
BunkerHill_23_321_1	Bunker_Hill	WCT_Kootenai
BunkerHill_23_321	Bunker_Hill	WCT_Kootenai
BunkerHill_23_322_1	Bunker_Hill	WCT_Kootenai
BunkerHill_23_322	Bunker_Hill	WCT_Kootenai
Burnt_23_331_1	Burnt	WCT_Kootenai
Burnt_23_331	Burnt	WCT_Kootenai
Burnt_23_332_1	Burnt	WCT_Kootenai
Burnt_23_332	Burnt	WCT_Kootenai
Burnt_23_333_1	Burnt	WCT_Kootenai
Burnt_23_333	Burnt	WCT_Kootenai
Burnt_23_334_1	Burnt	WCT_Kootenai
Burnt_23_334	Burnt	WCT_Kootenai
Burnt_23_335	Burnt	WCT_Kootenai
Burnt_23_336	Burnt	WCT_Kootenai
Burnt_23_337	Burnt	WCT_Kootenai
Burnt_23_338	Burnt	WCT_Kootenai
Burnt_23_339	Burnt	WCT_Kootenai
Burnt_23_340	Burnt	WCT_Kootenai
Burnt_23_341	Burnt	WCT_Kootenai
Burnt_23_342	Burnt	WCT_Kootenai
Burnt_23_343	Burnt	WCT_Kootenai
Burnt_23_344	Burnt	WCT_Kootenai
Burnt_23_345	Burnt	WCT_Kootenai
Burnt_23_346	Burnt	WCT_Kootenai
Burnt_23_348	Burnt	WCT_Kootenai
Burnt_23_349	Burnt	WCT_Kootenai
Burnt_23_350	Burnt	WCT_Kootenai
Burnt_23_351	Burnt	WCT_Kootenai
Burnt_23_352	Burnt	WCT_Kootenai
Burnt_23_353	Burnt	WCT_Kootenai
Burnt_23_354	Burnt	WCT_Kootenai
Burnt_23_355	Burnt	WCT_Kootenai
Burnt_23_356	Burnt	WCT_Kootenai
Burnt_23_357	Burnt	WCT_Kootenai
Burnt_23_358	Burnt	WCT_Kootenai
Burnt_23_359	Burnt	WCT_Kootenai
Burnt_23_360	Burnt	WCT_Kootenai
Cable_17_421	Cable	Kootenai
Cable_17_422	Cable	Kootenai
Cable_17_423	Cable	Kootenai
Cable_17_424	Cable	Kootenai
Cable_17_425	Cable	Kootenai
Cable_17_427	Cable	Kootenai
Cable_17_428	Cable	Kootenai
Cable_17_429	Cable	Kootenai
Cable_17_430	Cable	Kootenai
Cable_17_431	Cable	Kootenai
Cable_17_432	Cable	Kootenai
Cable_17_433	Cable	Kootenai
Cable_17_434	Cable	Kootenai
Cable_17_435	Cable	Kootenai
Cable_17_436	Cable	Kootenai
Cable_17_437	Cable	Kootenai
Cable_17_438	Cable	Kootenai
Cable_17_439	Cable	Kootenai
Cable_17_440	Cable	Kootenai
Cable_17_441	Cable	Kootenai
Cable_17_443	Cable	Kootenai
Cable_17_444	Cable	Kootenai
Cable_17_445	Cable	Kootenai
Cable_17_446	Cable	Kootenai
Cable_17_447	Cable	Kootenai
Cable_17_448	Cable	Kootenai
Cable_17_449	Cable	Kootenai
Cable_17_450	Cable	Kootenai
Callahan17_063	Callahan	Kootenai
CallahanNF_22_02	NF_Callahan	Kootenai
CallahanNF_22_04	NF_Callahan	Kootenai
CallahanNF_22_06	NF_Callahan	Kootenai
CallahanNF_22_07	NF_Callahan	Kootenai
CallahanNF_22_08	NF_Callahan	Kootenai
CallahanNF_22_10	NF_Callahan	Kootenai
CallahanNF_22_11	NF_Callahan	Kootenai
CallahanNF_22_12	NF_Callahan	Kootenai
CallahanNF_22_13	NF_Callahan	Kootenai
CallahanNF_22_14	NF_Callahan	Kootenai
CallahanNF_22_15	NF_Callahan	Kootenai
CallahanNF_22_16	NF_Callahan	Kootenai
CallahanNF_22_17	NF_Callahan	Kootenai
CallahanNF_22_18	NF_Callahan	Kootenai
CallahanNF_22_19	NF_Callahan	Kootenai
CallahanNF_22_20	NF_Callahan	Kootenai
CallahanNF_22_21	NF_Callahan	Kootenai
CallahanNF_22_22	NF_Callahan	Kootenai
CallahanNF_22_23	NF_Callahan	Kootenai
CallahanNF_22_24	NF_Callahan	Kootenai
CallahanNF_22_25	NF_Callahan	Kootenai
CallahanNF_22_26	NF_Callahan	Kootenai
CallahanNF_22_27	NF_Callahan	Kootenai
CallahanNF_22_28	NF_Callahan	Kootenai
CallahanNF_22_29	NF_Callahan	Kootenai
CallahanNF_22_30	NF_Callahan	Kootenai
CallahanSF_22_01	SF_Callahan	Kootenai
CallahanSF_22_02_1	SF_Callahan	Kootenai
CallahanSF_22_02	SF_Callahan	Kootenai
CallahanSF_22_03	SF_Callahan	Kootenai
CallahanSF_22_04	SF_Callahan	Kootenai
CallahanSF_22_05	SF_Callahan	Kootenai
CallahanSF_22_06	SF_Callahan	Kootenai
CallahanSF_22_07	SF_Callahan	Kootenai
CallahanSF_22_08	SF_Callahan	Kootenai
CallahanSF_22_09	SF_Callahan	Kootenai
CallahanSF_22_10	SF_Callahan	Kootenai
CallahanSF_22_11	SF_Callahan	Kootenai
CallahanSF_22_12	SF_Callahan	Kootenai
CallahanSF_22_13	SF_Callahan	Kootenai
CallahanSF_22_14	SF_Callahan	Kootenai
CallahanSF_22_15	SF_Callahan	Kootenai
CallahanSF_22_16	SF_Callahan	Kootenai
CallahanSF_22_17	SF_Callahan	Kootenai
CallahanSF_22_18	SF_Callahan	Kootenai
CallahanSF_22_19	SF_Callahan	Kootenai
CallahanSF_22_20	SF_Callahan	Kootenai
CallahanSF_22_21	SF_Callahan	Kootenai
CallahanSF_22_23	SF_Callahan	Kootenai
CallahanSF_22_24	SF_Callahan	Kootenai
CallahanSF_22_25	SF_Callahan	Kootenai
CallahanSF_22_26	SF_Callahan	Kootenai
CallahanSF_22_27_1	SF_Callahan	Kootenai
CallahanSF_22_27	SF_Callahan	Kootenai
CallahanSF_22_28	SF_Callahan	Kootenai
CallahanSF_22_29	SF_Callahan	Kootenai
CallahanSF_22_30	SF_Callahan	Kootenai
Cascade_03_524	Cascade	YCT
CedarCreek_20_001	Cedar	Kootenai
CedarCreek_20_001_R	Cedar	Kootenai
CedarCreek_20_002	Cedar	Kootenai
CedarCreek_20_003	Cedar	Kootenai
CedarCreek_20_004	Cedar	Kootenai
CedarCreek_20_005	Cedar	Kootenai
CedarCreek_20_006	Cedar	Kootenai
CedarCreek_20_007	Cedar	Kootenai
CedarCreek_20_008	Cedar	Kootenai
CedarCreek_20_009	Cedar	Kootenai
CedarCreek_20_010	Cedar	Kootenai
CedarCreek_20_011	Cedar	Kootenai
CedarCreek_20_012	Cedar	Kootenai
CedarCreek_20_013	Cedar	Kootenai
CedarCreek_20_014	Cedar	Kootenai
CedarCreek_20_015	Cedar	Kootenai
CedarCreek_20_016	Cedar	Kootenai
CedarCreek_20_017	Cedar	Kootenai
CedarCreek_20_018	Cedar	Kootenai
CedarCreek_20_019	Cedar	Kootenai
CedarCreek_20_020	Cedar	Kootenai
CedarCreek_20_021	Cedar	Kootenai
CedarCreek_20_022	Cedar	Kootenai
CedarCreek_20_023	Cedar	Kootenai
CedarCreek_20_024	Cedar	Kootenai
CedarCreek_20_025	Cedar	Kootenai
CedarCreek_20_026	Cedar	Kootenai
CedarCreek_20_027	Cedar	Kootenai
CedarCreek_20_028	Cedar	Kootenai
CedarCreek_20_030	Cedar	Kootenai
CedarCreek_20_031	Cedar	Kootenai
CedarCreek_20_032	Cedar	Kootenai
CedarCreek_20_033	Cedar	Kootenai
CedarCreek_20_034	Cedar	Kootenai
CedarCreek_20_035	Cedar	Kootenai
CedarCreek_20_036	Cedar	Kootenai
CedarCreek_20_037	Cedar	Kootenai
CedarCreek_20_038	Cedar	Kootenai
CedarCreek_20_039	Cedar	Kootenai
CedarCreek_20_040	Cedar	Kootenai
CedarCreek_20_041	Cedar	Kootenai
CedarCreek_20_042	Cedar	Kootenai
CedarCreek_20_043	Cedar	Kootenai
CedarCreek_20_044	Cedar	Kootenai
CedarCreek_20_045	Cedar	Kootenai
CedarCreek_20_046	Cedar	Kootenai
CedarCreek_20_047	Cedar	Kootenai
CedarCreek_20_048	Cedar	Kootenai
CedarCreek_20_049	Cedar	Kootenai
CedarCreek_20_050	Cedar	Kootenai
CedarCreek_20_051	Cedar	Kootenai
CedarCreek_20_052	Cedar	Kootenai
CedarCreek_20_053	Cedar	Kootenai
CedarCreek_20_054	Cedar	Kootenai
CedarCreek_20_055	Cedar	Kootenai
CedarCreek_20_056	Cedar	Kootenai
CedarCreek_20_057	Cedar	Kootenai
CedarCreek_20_058	Cedar	Kootenai
CedarCreek_20_059	Cedar	Kootenai
CedarCreek_20_060	Cedar	Kootenai
CedarCreek_20_061	Cedar	Kootenai
CedarCreek_20_062	Cedar	Kootenai
CedarCreek_20_063	Cedar	Kootenai
CedarCreek_20_064	Cedar	Kootenai
CedarCreek_20_065	Cedar	Kootenai
CedarCreek_20_066	Cedar	Kootenai
CedarCreek_20_067	Cedar	Kootenai
CedarCreek_20_068	Cedar	Kootenai
CedarCreek_20_069	Cedar	Kootenai
CedarCreek_20_070	Cedar	Kootenai
CedarCreek_20_071	Cedar	Kootenai
CedarCreek_20_072	Cedar	Kootenai
CedarCreek_20_073	Cedar	Kootenai
CedarCreek_20_074	Cedar	Kootenai
CedarCreek_20_075	Cedar	Kootenai
CedarCreek_20_076	Cedar	Kootenai
CedarCreek_20_077	Cedar	Kootenai
CedarCreek_20_078	Cedar	Kootenai
CedarCreek_20_079	Cedar	Kootenai
CedarCreek_20_080	Cedar	Kootenai
CedarCreek_20_081	Cedar	Kootenai
CedarCreek_20_082	Cedar	Kootenai
CedarCreek_20_083	Cedar	Kootenai
CedarCreek_20_084	Cedar	Kootenai
CedarCreek_20_085	Cedar	Kootenai
CedarCreek_20_086	Cedar	Kootenai
CedarCreek_20_087	Cedar	Kootenai
CedarCreek_20_088	Cedar	Kootenai
CedarCreek_20_089	Cedar	Kootenai
CedarCreek_20_090	Cedar	Kootenai
CedarCreek_20_091	Cedar	Kootenai
CedarCreek_20_092	Cedar	Kootenai
CedarCreek_20_093	Cedar	Kootenai
CedarCreek_20_094	Cedar	Kootenai
CedarCreek_20_094_R	Cedar	Kootenai
CedarCreek_20_095	Cedar	Kootenai
CedarCreek_20_096	Cedar	Kootenai
CedarCreek_20_097	Cedar	Kootenai
CedarCreek_20_098	Cedar	Kootenai
CedarCreek_20_099	Cedar	Kootenai
CedarCreek_20_100	Cedar	Kootenai
CedarCreek_20_101	Cedar	Kootenai
CedarCreek_20_102	Cedar	Kootenai
CedarCreek_20_103	Cedar	Kootenai
CedarCreek_20_104	Cedar	Kootenai
CedarCreek_20_105	Cedar	Kootenai
CedarCreek_20_106	Cedar	Kootenai
CedarCreek_20_107	Cedar	Kootenai
CedarCreek_20_108	Cedar	Kootenai
CedarCreek_20_109	Cedar	Kootenai
CedarCreek_20_110	Cedar	Kootenai
CedarCreek_20_111	Cedar	Kootenai
CedarCreek_20_112	Cedar	Kootenai
CedarCreek_20_113	Cedar	Kootenai
CedarCreek_20_114	Cedar	Kootenai
CedarCreek_20_115	Cedar	Kootenai
CedarCreek_20_116	Cedar	Kootenai
CedarCreek_20_117	Cedar	Kootenai
CedarCreek_20_118	Cedar	Kootenai
CedarCreek_20_119	Cedar	Kootenai
CedarCreek_20_120	Cedar	Kootenai
CFE_20_03	Flathead_R	Flathead
CFE_20_15	Flathead_R	Flathead
CFE_20_20	Flathead_R	Flathead
CFE_20_21	Flathead_R	Flathead
CFE_20_27	Flathead_R	Flathead
CH_19_1130	Chowade_R	Athabasca
CHA41_22_03	Chapman	Athabasca
CHA41_22_08	Chapman	Athabasca
CHA41_22_09	Chapman	Athabasca
CHA41_22_10	Chapman	Athabasca
Chippy_20_542	Chippy	Thompson_WCT
Chippy_20_573	Chippy	Thompson_WCT
Chippy_20_577	Chippy	Thompson_WCT
Chippy_20_596	Chippy	Thompson_WCT
CO_18_0710	Colt	Athabasca
CO_19_1124	Colt	Athabasca
CodyMid_21_01	Mid_Cody_Lk	Kootenai
CodyMid_21_02	Mid_Cody_Lk	Kootenai
CodyMid_21_03	Mid_Cody_Lk	Kootenai
CodyMid_21_04	Mid_Cody_Lk	Kootenai
CodyMid_21_05	Mid_Cody_Lk	Kootenai
CodyMid_21_07	Mid_Cody_Lk	Kootenai
CodyMid_21_08	Mid_Cody_Lk	Kootenai
CodyMid_21_09	Mid_Cody_Lk	Kootenai
CodyMid_21_10	Mid_Cody_Lk	Kootenai
CodyMid_21_11	Mid_Cody_Lk	Kootenai
CR2	BC_IRT	BC_RBT
CR_NA_01	Chilako_R	Fraser_RBT
CR_NA_02	Chilako_R	Fraser_RBT
Crooked_16_13	Crooked	YCT
Crooked_16_42	Crooked	YCT
D107_14_05	Beaver	Athabasca
D107_14_06	Beaver	Athabasca
D107_14_07	Beaver	Athabasca
D107_14_08	Beaver	Athabasca
D107_14_09	Beaver	Athabasca
D107_14_11	Beaver	Athabasca
D107_14_16	Beaver	Athabasca
D107_14_17	Beaver	Athabasca
D107_14_18	Beaver	Athabasca
D107_14_19	Beaver	Athabasca
D107_14_21	Beaver	Athabasca
D107_14_22	Beaver	Athabasca
D107_14_24	Beaver	Athabasca
D126_14_02	Windfall	Athabasca
D126_14_04	Windfall	Athabasca
D126_14_09	Windfall	Athabasca
D129_14_01	Sakwatamau_R	Athabasca
D129_14_02	Sakwatamau_R	Athabasca
Dam_11_03	Libby_Dam	Kootenai_R
Dam_11_04	Libby_Dam	Kootenai_R
Dam_11_05	Libby_Dam	Kootenai_R
Dam_11_06	Libby_Dam	Kootenai_R
Dam_11_07	Libby_Dam	Kootenai_R
Dam_11_09	Libby_Dam	Kootenai_R
Dam_11_10	Libby_Dam	Kootenai_R
Dam_11_11	Libby_Dam	Kootenai_R
Dam_11_12	Libby_Dam	Kootenai_R
Dam_11_13	Libby_Dam	Kootenai_R
Dam_11_14	Libby_Dam	Kootenai_R
Dam_11_15	Libby_Dam	Kootenai_R
Dam_11_16	Libby_Dam	Kootenai_R
Dam_11_17	Libby_Dam	Kootenai_R
Dam_11_19	Libby_Dam	Kootenai_R
Dam_11_20	Libby_Dam	Kootenai_R
Dam_11_21	Libby_Dam	Kootenai_R
Dam_11_22	Libby_Dam	Kootenai_R
Dam_11_23	Libby_Dam	Kootenai_R
Dam_11_24	Libby_Dam	Kootenai_R
Dam_11_25	Libby_Dam	Kootenai_R
Dam_11_26	Libby_Dam	Kootenai_R
Dam_11_27	Libby_Dam	Kootenai_R
Dam_11_28	Libby_Dam	Kootenai_R
Dam_11_29	Libby_Dam	Kootenai_R
DeathC_04_284	Death_Canyon	YCT
Deep_20_07	Deep	NF_Flathead
DocUWH06_22_03	Doctor	Athabasca
DocUWH06_22_05	Doctor	Athabasca
DocUWH06_22_06	Doctor	Athabasca
DocUWH10_22_36	Doctor	Athabasca
DocUWH10_22_37	Doctor	Athabasca
DocW84_12_01	Doctor	Athabasca
DocW84_12_02	Doctor	Athabasca
DocW84_12_03	Doctor	Athabasca
DocW84_12_04	Doctor	Athabasca
Dunn_11_003	Lo_Dunn	Kootenai
Dunn_11_004	Lo_Dunn	Kootenai
Dunn_11_006	Lo_Dunn	Kootenai
Dunn_11_009	Lo_Dunn	Kootenai
Dunn_11_011	Lo_Dunn	Kootenai
Dunn_11_012	Lo_Dunn	Kootenai
Dunn_11_013	Lo_Dunn	Kootenai
Dunn_11_016	Lo_Dunn	Kootenai
Dunn_11_022	Up_Dunn	Kootenai
Dunn_11_025	Up_Dunn	Kootenai
Dunn_11_026	Up_Dunn	Kootenai
Dunn_11_027	Up_Dunn	Kootenai
Dunn_11_028	Up_Dunn	Kootenai
Dunn_11_029	Up_Dunn	Kootenai
Dunn_11_030	Up_Dunn	Kootenai
Dunn_11_031	Up_Dunn	Kootenai
Dunn_11_032	Up_Dunn	Kootenai
EC1_21_04	Edson_R	Athabasca
EC1_21_39	Edson_R	Athabasca
EC1_21_40	Edson_R	Athabasca
EC1_21_41	Edson_R	Athabasca
EC1_21_50	Edson_R	Athabasca
EC1_21_51	Edson_R	Athabasca
EC1_21_52	Edson_R	Athabasca
EC1_21_53	Edson_R	Athabasca
EC1_21_65	Edson_R	Athabasca
EC1_21_88	Edson_R	Athabasca
EC2_21_05	Edson_R	Athabasca
EC2_21_25	Edson_R	Athabasca
EC2_21_27	Edson_R	Athabasca
EC2_21_35	Edson_R	Athabasca
EForkYaak_20_001	EF_Yaak_20	Kootenai
EForkYaak_20_002	EF_Yaak_20	Kootenai
EForkYaak_20_003	EF_Yaak_20	Kootenai
EForkYaak_20_004	EF_Yaak_20	Kootenai
EForkYaak_20_005	EF_Yaak_20	Kootenai
EForkYaak_20_006	EF_Yaak_20	Kootenai
EForkYaak_20_007	EF_Yaak_20	Kootenai
EForkYaak_20_008	EF_Yaak_20	Kootenai
EForkYaak_20_009	EF_Yaak_20	Kootenai
EForkYaak_20_010	EF_Yaak_20	Kootenai
EForkYaak_20_011	EF_Yaak_20	Kootenai
EForkYaak_20_012	EF_Yaak_20	Kootenai
EForkYaak_20_013	EF_Yaak_20	Kootenai
EForkYaak_20_014	EF_Yaak_20	Kootenai
EForkYaak_20_015	EF_Yaak_20	Kootenai
EForkYaak_20_016	EF_Yaak_20	Kootenai
EForkYaak_20_017	EF_Yaak_20	Kootenai
EForkYaak_20_018	EF_Yaak_20	Kootenai
EForkYaak_20_019	EF_Yaak_20	Kootenai
EForkYaak_20_020	EF_Yaak_20	Kootenai
EForkYaak_20_021	EF_Yaak_20	Kootenai
EForkYaak_20_022	EF_Yaak_20	Kootenai
EForkYaak_20_023	EF_Yaak_20	Kootenai
EForkYaak_20_024	EF_Yaak_20	Kootenai
EForkYaak_20_025	EF_Yaak_20	Kootenai
EForkYaak_20_026	EF_Yaak_20	Kootenai
EForkYaak_20_027	EF_Yaak_20	Kootenai
EForkYaak_20_028	EF_Yaak_20	Kootenai
EForkYaak_20_029	EF_Yaak_20	Kootenai
EForkYaak_20_030	EF_Yaak_20	Kootenai
EForkYaak_20_031	EF_Yaak_20	Kootenai
EForkYaak_20_032	EF_Yaak_20	Kootenai
EForkYaak_20_033	EF_Yaak_20	Kootenai
EForkYaak_20_034	EF_Yaak_20	Kootenai
EForkYaak_20_035	EF_Yaak_20	Kootenai
EForkYaak_20_036	EF_Yaak_20	Kootenai
EForkYaak_20_037	EF_Yaak_20	Kootenai
EForkYaak_20_038	EF_Yaak_20	Kootenai
EForkYaak_20_039	EF_Yaak_20	Kootenai
EForkYaak_20_040	EF_Yaak_20	Kootenai
EForkYaak_20_041	EF_Yaak_20	Kootenai
EForkYaak_20_042	EF_Yaak_20	Kootenai
EForkYaak_20_043	EF_Yaak_20	Kootenai
EForkYaak_20_044	EF_Yaak_20	Kootenai
EForkYaak_20_045	EF_Yaak_20	Kootenai
EForkYaak_20_046	EF_Yaak_20	Kootenai
EForkYaak_20_047	EF_Yaak_20	Kootenai
EForkYaak_20_048	EF_Yaak_20	Kootenai
EForkYaak_20_049	EF_Yaak_20	Kootenai
EForkYaak_20_050	EF_Yaak_20	Kootenai
EForkYaak_20_051	EF_Yaak_20	Kootenai
EForkYaak_20_052	EF_Yaak_20	Kootenai
EForkYaak_20_053	EF_Yaak_20	Kootenai
EForkYaak_20_054	EF_Yaak_20	Kootenai
EForkYaak_20_055	EF_Yaak_20	Kootenai
EForkYaak_20_056	EF_Yaak_20	Kootenai
EForkYaak_20_057	EF_Yaak_20	Kootenai
EForkYaak_20_058	EF_Yaak_20	Kootenai
EForkYaak_20_059	EF_Yaak_20	Kootenai
EForkYaak_20_060	EF_Yaak_20	Kootenai
EForkYaak_20_061	EF_Yaak_20	Kootenai
EForkYaak_20_062	EF_Yaak_20	Kootenai
EForkYaak_20_063	EF_Yaak_20	Kootenai
EForkYaak_20_064	EF_Yaak_20	Kootenai
EForkYaak_20_065	EF_Yaak_20	Kootenai
EForkYaak_20_066	EF_Yaak_20	Kootenai
EForkYaak_20_067	EF_Yaak_20	Kootenai
EForkYaak_20_068	EF_Yaak_20	Kootenai
EForkYaak_20_069	EF_Yaak_20	Kootenai
EForkYaak_20_070	EF_Yaak_20	Kootenai
EForkYaak_20_071	EF_Yaak_20	Kootenai
EForkYaak_20_072	EF_Yaak_20	Kootenai
EForkYaak_20_073	EF_Yaak_20	Kootenai
EForkYaak_20_074	EF_Yaak_20	Kootenai
EForkYaak_20_075	EF_Yaak_20	Kootenai
EForkYaak_20_076	EF_Yaak_20	Kootenai
EForkYaak_20_077	EF_Yaak_20	Kootenai
EForkYaak_20_078	EF_Yaak_20	Kootenai
EForkYaak_20_079	EF_Yaak_20	Kootenai
EForkYaak_20_080	EF_Yaak_20	Kootenai
EForkYaak_20_081	EF_Yaak_20	Kootenai
EForkYaak_20_082	EF_Yaak_20	Kootenai
EForkYaak_20_083	EF_Yaak_20	Kootenai
EForkYaak_20_084	EF_Yaak_20	Kootenai
EForkYaak_20_085	EF_Yaak_20	Kootenai
EForkYaak_20_086	EF_Yaak_20	Kootenai
EForkYaak_20_087	EF_Yaak_20	Kootenai
EForkYaak_20_088	EF_Yaak_20	Kootenai
EForkYaak_20_089	EF_Yaak_20	Kootenai
EForkYaak_20_090	EF_Yaak_20	Kootenai
EForkYaak_20_091	EF_Yaak_20	Kootenai
EForkYaak_20_092	EF_Yaak_20	Kootenai
EForkYaak_20_093	EF_Yaak_20	Kootenai
EForkYaak_20_094	EF_Yaak_20	Kootenai
EForkYaak_20_095	EF_Yaak_20	Kootenai
EForkYaak_20_096	EF_Yaak_20	Kootenai
EForkYaak_20_097	EF_Yaak_20	Kootenai
EForkYaak_20_098	EF_Yaak_20	Kootenai
EForkYaak_20_099	EF_Yaak_20	Kootenai
EForkYaak_20_100	EF_Yaak_20	Kootenai
EForkYaak_20_101	EF_Yaak_20	Kootenai
EFYaak17_275_09	Basin_Cr	Kootenai
EFYaak17_275_10	Basin_Cr	Kootenai
EFYaak17_275_11	Basin_Cr	Kootenai
EFYaak17_275_13	Basin_Cr	Kootenai
EFYaak_17_275	Basin_Cr	Kootenai
EFYaak_20_085	EF_Yaak_20	Kootenai
EFYaak_21_001	EF_Yaak_21	Kootenai
EFYaak_21_002	EF_Yaak_21	Kootenai
EFYaak_21_003	EF_Yaak_21	Kootenai
EFYaak_21_004	EF_Yaak_21	Kootenai
EFYaak_21_005	EF_Yaak_21	Kootenai
EFYaak_21_006	EF_Yaak_21	Kootenai
EFYaak_21_007	EF_Yaak_21	Kootenai
EFYaak_21_008	EF_Yaak_21	Kootenai
EFYaak_21_009	EF_Yaak_21	Kootenai
EFYaak_21_010	EF_Yaak_21	Kootenai
EFYaak_21_011	EF_Yaak_21	Kootenai
