Sample_ID	CRT	IRT	RBT	WCT	YCT
ParmenterCr_20_040	0.298806952	0.669576946	0.968383898	0.031616102	0
ParmenterCr_20_041	0.224090108	0.743784815	0.967874923	0.032125077	0
ParmenterCr_20_042	0.250422038	0.72847082	0.978892858	0.021107142	0
ParmenterCr_20_043	0.337451274	0.630272169	0.967723442	0.032044544	0.000232014
ParmenterCr_20_044	0.185502725	0.794791639	0.980294364	0.019705636	0
ParmenterCr_20_045	0.20801069	0.782581363	0.990592053	0.009407947	0
ParmenterCr_20_046	0.334141539	0.645231276	0.979372816	0.020627184	0
ParmenterCr_20_047	0.225443819	0.745717036	0.971160855	0.028839145	0
ParmenterCr_20_048	0.227872132	0.748971836	0.976843968	0.023156032	0
ParmenterCr_20_049	0.219840852	0.761427315	0.981268166	0.018731834	0
ParmenterCr_20_050	0.341353577	0.630892314	0.972245891	0.027223705	0.000530404
ParmenterCr_20_051	0.230258276	0.756269781	0.986528058	0.013471942	0
ParmenterCr_20_052	0.261217642	0.724457325	0.985674968	0.014325032	0
ParmenterCr_20_053	0.336530264	0.646221527	0.982751791	0.017248209	0
ParmenterCr_20_054	0.177740309	0.79815101	0.975891318	0.024108682	0
ParmenterCr_20_055	0.351104925	0.626955593	0.978060518	0.021939482	0
ParmenterCr_20_056	0.255119348	0.711600238	0.966719587	0.033280413	0
ParmenterCr_20_057	0.238165938	0.720818343	0.958984281	0.041015719	0
ParmenterCr_20_058	0.215991127	0.751129499	0.967120625	0.032879375	0
ParmenterCr_20_059	0.291984377	0.684267713	0.97625209	0.02374791	0
ParmenterCr_20_060	0.229918415	0.732522402	0.962440817	0.037559183	0
ParmenterCr_20_061	0.065524799	0.906769398	0.972294197	0.027705803	0
ParmenterCr_20_062	0.052083154	0.929230116	0.98131327	0.01868673	0
ParmenterCr_20_063	0.072942814	0.905370378	0.978313192	0.021686808	0
ParmenterCr_20_064	0.048605394	0.927596593	0.976201986	0.023798014	0
ParmenterCr_20_065	0.083682374	0.889224265	0.972906639	0.027093361	0
ParmenterCr_20_066	0.071624507	0.914903306	0.986527813	0.013472187	0
ParmenterCr_20_067	0.019216204	0.954852294	0.974068498	0.025931502	0
ParmenterCr_20_067_R	0.019710314	0.954501462	0.974211776	0.025788224	0
ParmenterCr_20_068	0.089315162	0.891649674	0.980964835	0.019035165	0
ParmenterCr_20_069	0.187003823	0.786198731	0.973202553	0.026797447	0
ParmenterCr_20_070	0.05616878	0.921074881	0.977243661	0.022756339	0
ParmenterCr_20_071	0.0763739	0.907646532	0.984020432	0.015979568	0
ParmenterCr_20_072	0.02995442	0.950103573	0.980057994	0.019942006	0
ParmenterCr_20_073	0.050820457	0.933491065	0.984311522	0.015688478	0
ParmenterCr_20_075	0.046867343	0.93852785	0.985395193	0.014604807	0
ParmenterCr_20_076	0.070882679	0.909921125	0.980803804	0.019196196	0
ParmenterCr_20_077	0.104507252	0.876950107	0.981457359	0.018542641	0
ParmenterCr_20_078	0.076204476	0.904925001	0.981129477	0.018870523	0
ParmenterCr_20_079	0.163616651	0.818796354	0.982413005	0.017586995	0
ParmenterCr_20_080	0.072296558	0.915247671	0.987544228	0.012455772	0
ParmenterCr_20_081	0.243061519	0.745690956	0.988752474	0.011247526	0
ParmenterCr_20_082	0.117002832	0.840305457	0.957308289	0.042691711	0
ParmenterCr_20_083	0.059028366	0.910725252	0.969753619	0.030246381	0
ParmenterCr_20_084	0.047527184	0.935965774	0.983492958	0.016507042	0
ParmenterCr_20_085	0.069267665	0.916625935	0.9858936	0.0141064	0
ParmenterCr_20_086	0.067589449	0.919023312	0.986612761	0.013387239	0
ParmenterCr_20_087	0.048408151	0.935436625	0.983844776	0.016155224	0
ParmenterCr_20_088	0.10720243	0.870763196	0.977965626	0.022034374	0
ParmenterCr_20_089	0.041073949	0.926018556	0.967092505	0.032907495	0
ParmenterCr_20_090	0.05980185	0.927751843	0.987553693	0.012446307	0
Pennask_17_36	0.026109174	0.973890826	1	0	0
Pennask_17_37	0.013185484	0.98681419	0.999999675	0	0.000000325
Pennask_17_38	0.017642688	0.982284921	0.999927609	0.0000724	0
Pennask_17_39	0.022166048	0.977833952	1	0	0
Pennask_17_40	0.018737272	0.981262728	1	0	0
Pennask_17_41	0.016428255	0.983571745	1	0	0
Pennask_17_42	0.035171456	0.964828544	1	0	0
Pennask_17_43	0.027721602	0.972278398	1	0	0
Pennask_17_44_1	0.013182514	0.986817486	1	0	0
Pennask_17_44	0.013137165	0.986862835	1	0	0
Pennask_17_45	0.018643683	0.981356317	1	0	0
Pennask_17_46	0.019090435	0.980909565	1	0	0
Pennask_17_47	0.045739774	0.954260226	1	0	0
Pennask_17_48	0.017376662	0.982623338	1	0	0
Pennask_17_49	0.021141353	0.978858647	1	0	0
Pennask_17_50	0.019643648	0.980356352	1	0	0
Pennask_17_51	0.022438892	0.977561108	1	0	0
Pennask_17_52	0.024061681	0.975938319	1	0	0
Pennask_17_53	0.015941924	0.984058076	1	0	0
Pennask_17_54	0.015486793	0.984513207	1	0	0
Pennask_17_55	0.016128895	0.983871105	1	0	0
Pennask_17_56	0.016750697	0.983249303	1	0	0
Pennask_17_57	0.018366683	0.981633317	1	0	0
Pennask_17_58	0.021446572	0.978553428	1	0	0
Pennask_17_59	0.020605948	0.979394052	1	0	0
Pennask_17_60	0	1	1	0	0
Pennask_17_61	0.026311147	0.973688502	0.999999649	0	0.000000351
Pennask_17_62	0.02562149	0.97437851	1	0	0
Pennask_17_63	0.016215334	0.983784629	0.999999963	0.000000037	0
Pennask_17_64	0.015025346	0.984974654	1	0	0
Pennask_17_65	0.01436626	0.98563374	1	0	0
PIN1496	0.114608193	0.884820254	0.999428446	0.000571554	0
Piney_16_06	0	0	0	0	1
Poorman_24_01	0.011695382	0.983672641	0.995368022	0.004631978	0
Poorman_24_02	0.001938007	0.987870187	0.989808194	0.010191806	0
Poorman_24_03	0.005571677	0.986518268	0.992089945	0.007910055	0
Poorman_24_04	0.001786787	0.991699634	0.993486421	0.006513579	0
Poorman_24_05	0.009304035	0.979144661	0.988448696	0.011551304	0
Poorman_24_06	0.009322425	0.979174188	0.988496613	0.011503387	0
Poorman_24_07	0.00031793	0.985622784	0.985940715	0.014059285	0
Poorman_24_08	0.003760746	0.984620432	0.988381178	0.011618822	0
Poorman_24_09	0.004318643	0.982053989	0.986372632	0.013627368	0
Poorman_24_10	0.000273002	0.989052067	0.989325069	0.010674931	0
Poorman_24_11	0.00651003	0.98608968	0.99259971	0.00740029	0
Poorman_24_12	0.015347493	0.97868579	0.994033283	0.005966717	0
Poorman_24_13	0.015336473	0.976549074	0.991885547	0.008114453	0
Poorman_24_14	0.023246232	0.96925517	0.992501402	0.007498598	0
Poorman_24_15	0.005379119	0.97773486	0.983113978	0.016886022	0
Poorman_24_16	0.000779585	0.992169859	0.992949444	0.007050556	0
Poorman_24_17	0.011646886	0.984218242	0.995865127	0.004134873	0
Poorman_24_18	0.000233404	0.987032469	0.987265873	0.012734127	0
Poorman_24_19	0.002242359	0.986890821	0.989133179	0.010866821	0
Poorman_24_20	0.023393892	0.972866397	0.996260288	0.003739712	0
Poorman_24_21	0.001410724	0.984728473	0.986139197	0.013860803	0
Poorman_24_22	0.010647611	0.974880451	0.985528063	0.014471937	0
Poorman_24_23	0.004876575	0.985213911	0.990090485	0.009909515	0
Poorman_24_24	0.003513385	0.977691517	0.981204901	0.018795099	0
Poorman_24_25	0.014611733	0.979362098	0.993973831	0.006026169	0
Poorman_24_26	0.030402703	0.962822691	0.993225395	0.006774605	0
Porc_17_01	0.090789937	0.063186868	0.153976805	0.846023195	0
Porc_17_02	0.000637352	0.022597191	0.023234544	0.976765456	0
Porc_17_03	0.0002505	0.012917631	0.013168131	0.986831869	0
Porc_17_04	0.078684023	0.050042448	0.128726471	0.871273529	0
Porc_17_05	0.000953396	0.019353349	0.020306745	0.979693255	0
Porc_17_06	0.000047509	0.017770818	0.017818327	0.982181673	0
Porc_17_07	9.08359E-05	0.013681408	0.013772244	0.986227756	0
Porc_17_08	0.127873605	0.054149559	0.182023163	0.817976837	0
Porc_17_09	0.000292698	0.011264742	0.01155744	0.98844256	0
Porc_17_10	0.000238487	0.007568767	0.007807255	0.992192745	0
Porc_17_11	0.001008287	0.010176304	0.011184591	0.988815409	0
Porc_17_12	0.106586693	0.061000156	0.167586849	0.832413151	0
Porc_17_13	0.000841085	0.012537597	0.013378682	0.986621318	0
Porc_17_14	0.028493673	0.101142683	0.129636357	0.870363643	0
Porc_17_15	0.027802803	0.127190544	0.154993347	0.845006653	0
Porc_17_16	8.47487E-05	0.021548044	0.021632792	0.978367208	0
Porc_17_17	0.00051228	0.020355114	0.020867394	0.979132606	0
Porc_17_18	0.000169076	0.02042727	0.020596346	0.979403654	0
Porc_17_19	4.22107E-05	0.005974825	0.006017036	0.993982964	0
Porc_17_20	6.90977E-05	0.02836425	0.028433347	0.971566653	0
Porc_17_21	0.000212004	0.022396608	0.022608613	0.977391387	0
Porc_17_22	0.000661269	0.018728054	0.019389323	0.980610677	0
Porc_17_23	0.000465315	0.014282033	0.014747348	0.985252652	0
Porc_17_24	0.001011585	0.007176255	0.00818784	0.99181216	0
Porc_17_25	0.000736098	0.024514513	0.025250611	0.974749389	0
Porc_17_26	0.000524147	0.035179963	0.035704111	0.964295889	0
Porc_17_27	0.000674504	0.015357655	0.016032159	0.983967841	0
Porc_17_28	0.000320929	0.01130283	0.011623759	0.988376241	0
Porc_17_29	0.000386256	0.026736481	0.027122737	0.972877263	0
Porc_17_30	0.001048273	0.026296378	0.027344651	0.972655349	0
Porcupine_23_121	0.04572597	0.00130902	0.04703499	0.95296501	0
Porcupine_23_122	0.009583603	0.000363802	0.009947405	0.990052595	0
Porcupine_23_123	0.013566649	0	0.013566649	0.986433351	0
Porcupine_23_124	0.005286262	0	0.005286262	0.994713738	0
Porcupine_23_125	0.014154444	0.000983895	0.015138339	0.984861661	0
Porcupine_23_126	0.013900442	0.000359224	0.014259666	0.985740334	0
Porcupine_23_127	8.35039E-05	0.0000479	0.000131395	0.999868605	0
Porcupine_23_128	0	0	0	1	0
Porcupine_23_129	0	0	0	1	0
Porcupine_23_130	0	0.000000456	4.56158E-07	0.999999544	0
Porcupine_23_131	0	0.000016	1.60283E-05	0.999983972	0
Porcupine_23_132	5.87416E-06	0.00012689	0.000132765	0.999867235	0
Porcupine_23_133	0	0	0	1	0
Porcupine_23_134	0.014609551	0	0.014609551	0.985390449	0
Porcupine_23_135	0	0	0	1	0
Porcupine_23_136	0	0	0	1	0
Porcupine_23_137	0	0	0	1	0
Porcupine_23_138	0.001667532	0	0.001667532	0.998332468	0
Porcupine_23_139	0.00240349	0	0.00240349	0.99759651	0
Porcupine_23_140	0	0	0	1	0
Porcupine_23_141	0.004469834	0.002558163	0.007027997	0.992972003	0
Porcupine_23_142	0.006567936	0	0.006567936	0.993432064	0
Porcupine_23_143	0	0	0	1	0
Porcupine_23_144	0.011370167	0.00022918	0.011599347	0.988400653	0
Porcupine_23_145	0.002047735	0	0.002047735	0.997952265	0
Porcupine_23_146	4.91503E-08	0.0000377	3.77657E-05	0.999962234	0
Quartz_10_141	0.617305551	0.379506919	0.99681247	0.00318753	0
Quartz_10_142	0.636014645	0.357912143	0.993926788	0.005435417	0.000637795
Quartz_10_144	0.555918035	0.437466181	0.993384216	0.006615784	0
Quartz_10_148	0.550364404	0.446381128	0.996745532	0.003254468	0
Quartz_10_149	0.578407738	0.410806226	0.989213964	0.010610414	0.000175622
Quartz_10_153	0.542443104	0.388605674	0.931048778	0.068951222	0
Rabelo_23_28	0.540248418	0.055663258	0.595911676	0.402167359	0.001920966
Rabelo_23_29	0.387359731	0.032643857	0.420003588	0.57616075	0.003835663
Rabelo_23_30	0.612875101	0.061535744	0.674410845	0.325589155	0
RabeUp_23_01	0.769389274	0.079287931	0.848677205	0.151322795	0
Ramsey_24_01	0.003072364	0.9908669	0.993939264	0.006060736	0
Ramsey_24_02	0.005839314	0.989365397	0.995204711	0.004795289	0
Ramsey_24_03	0.003659191	0.990912785	0.994571977	0.005428023	0
Ramsey_24_04	0.000118539	0.996837955	0.996956494	0.003043506	0
Ramsey_24_05	0.000672483	0.99394794	0.994620423	0.005379577	0
Ramsey_24_06	0.003444626	0.985744648	0.989189274	0.010810726	0
Ramsey_24_07_1	0.009628844	0.98544747	0.995076313	0.004923687	0
Ramsey_24_07	0.009336925	0.985955912	0.995292838	0.004707162	0
Ramsey_24_08	0.005993334	0.988729578	0.994722912	0.005277088	0
Ramsey_24_09	0.00078231	0.988793938	0.989576248	0.010423752	0
Ramsey_24_10	0.00075444	0.993119476	0.993873916	0.006126084	0
Ramsey_24_11	0.009277118	0.982603518	0.991880636	0.008119364	0
Ramsey_24_12	0.004034541	0.992333869	0.996368409	0.003631591	0
Ramsey_24_13	0.003339375	0.993346971	0.996686346	0.003313654	0
Ramsey_24_14	0.001570195	0.985963176	0.987533371	0.012466629	0
Ramsey_24_15	0.002306869	0.99422978	0.996536649	0.003463351	0
Ramsey_24_16	0.004837842	0.993402862	0.998240704	0.001759296	0
Ramsey_24_17	0.004379	0.991798895	0.996177895	0.003822105	0
Ramsey_24_18	0.001295646	0.990293626	0.991589272	0.008410728	0
Ramsey_24_19	0.000144138	0.992232822	0.99237696	0.00762304	0
Ramsey_24_20	0.00323594	0.992277026	0.995512966	0.004487034	0
Ramsey_24_21	0.000210927	0.992763359	0.992974286	0.007025714	0
Ramsey_24_22	0.000367305	0.98125361	0.981620915	0.018376317	0.00000277
Ramsey_24_23	0.00118131	0.995143887	0.996325198	0.003674802	0
Ramsey_24_24	0.003432609	0.991617983	0.995050592	0.004949408	0
Ramsey_24_25	0.004924115	0.989164154	0.994088269	0.005911731	0
Ramsey_24_26	0.002280721	0.990071537	0.992352259	0.007647741	0
RBT10	1	0	1	0	0
RBT37	1	0	1	0	0
RBT46	1	0	1	0	0
RC_19_017	0.890334053	0.103002349	0.993336402	0.001882386	0.004781212
RC_19_034	0.884666397	0.113949464	0.998615861	0	0.001384139
RC_19_040	0.897150257	0.10280796	0.999958217	0.00000307	0.0000387
RC_19_051	0.876211209	0.123172021	0.99938323	0.00061677	0
RC_19_099	0.88880965	0.105211451	0.994021102	0.005891533	0.0000874
RCF_19_05	0.906290887	0.093145604	0.999436491	0.000563509	0
RCF_19_12	0.897391109	0.099578838	0.996969946	0.003030054	0
RCF_19_17	0.923131461	0.076510834	0.999642295	0	0.000357705
Rock_18_20	0.455876045	0.038684121	0.494560166	0.503483183	0.001956652
S17mile_23_151	0	0.002499538	0.002499538	0.997500462	0
S17mile_23_152	0.01838141	0.112915574	0.131296984	0.868703016	0
S17mile_23_153	0.000101756	0.003165676	0.003267432	0.996732568	0
S17mile_23_154	9.18107E-05	0.005296631	0.005388441	0.994611559	0
S17mile_23_155	7.1871E-06	0.008834903	0.00884209	0.99115791	0
S17mile_23_156	0.000327515	0.00274706	0.003074576	0.996925424	0
S17mile_23_157	0	0	0	1	0
S17mile_23_158	0.000397446	0.009035453	0.0094329	0.9905671	0
S17mile_23_159	0.000341658	0.016575026	0.016916684	0.983083316	0
S17mile_23_160	0.001809752	0.001136033	0.002945785	0.997054215	0
S17mile_23_161	0.000711967	0.004242407	0.004954374	0.995045626	0
S17mile_23_162	0.000485152	0.005274508	0.00575966	0.99424034	0
S17mile_23_163_1	0.000403997	0.006476441	0.006880437	0.993119563	0
S17mile_23_163	0.000396439	0.006100977	0.006497415	0.993502585	0
S17mile_23_164_1	0.000387576	0.006314272	0.006701848	0.993298152	0
S17mile_23_164	0.000110136	0.00624521	0.006355346	0.993644654	0
S17mile_23_165_1	0.000456066	0.004673961	0.005130027	0.994869973	0
S17mile_23_165	0.000436289	0.004914548	0.005350837	0.994649163	0
S17mile_23_166_1	0.00038916	0.006405774	0.006794934	0.993205066	0
S17mile_23_166	0	0	0	1	0
S17mile_23_168	0	0	0	1	0
S17mile_23_169	0.000501639	0.003767373	0.004269012	0.995730988	0
S17mile_23_170	0.000407396	0.011428062	0.011835459	0.988164541	0
S17mile_23_171	0.000282348	0.009208894	0.009491242	0.990508758	0
S17mile_23_172	7.61563E-05	0.003011001	0.003087157	0.996912843	0
S17mile_23_173	0.000166952	0.013235215	0.013402167	0.986597833	0
S17mile_23_174	0.000146705	0.004652427	0.004799132	0.995200868	0
S17mile_23_175	6.98907E-05	0.01667567	0.01674556	0.98325444	0
S17mile_23_176	6.96154E-05	0.003613306	0.003682922	0.996317078	0
S17mile_23_177	0.046603934	0.273135227	0.319739161	0.680260839	0
S17mile_23_178	0.000625914	0.000996807	0.001622721	0.998377279	0
S17mile_23_179	0.014626603	0.099994883	0.114621486	0.885378514	0
S17mile_23_180	0.000193129	0.007615908	0.007809037	0.992190963	0
SAC1_04__08_1	0.251390378	0.74733658	0.998726958	0.001273042	0
SAC1_04_08	0.249936787	0.748551527	0.998488314	0.001511686	0
SAC1_04_10_1	0.113229616	0.061629139	0.174858756	0.825141244	0
SAC1_04_10	0.114441913	0.059937653	0.174379567	0.825620433	0
SAC1_04_11_1	0	0.0000945	9.44928E-05	0.999905507	0
SAC1_04_11	0	0.000258166	0.000258166	0.999741834	0
SAC1_04_12_1	0.206727958	0.781930966	0.988658923	0.011341077	0
SAC1_04_12	0.207784789	0.780700768	0.988485557	0.011514443	0
SAC1_04_13_1	0.290759958	0.512342614	0.803102573	0.196897427	0
SAC1_04_13	0.29576221	0.507119753	0.802881963	0.197118037	0
SAC1_04_14_1	0.030800373	0.069044033	0.099844406	0.900155594	0
SAC1_04_14	0.030011631	0.070236525	0.100248155	0.899751845	0
SAC1_04_15_1	0.000754387	0.000264335	0.001018722	0.998981278	0
SAC1_04_15	0.000781462	0.000264083	0.001045545	0.998954455	0
Sand_15_046	0	0.0000921	9.21386E-05	0.999907861	0
Sand_15_047	0.000245696	0.000841261	0.001086957	0.998913043	0
Sand_15_048	0	0.000206981	0.000206981	0.999793019	0
Sand_15_050	0	0	0	1	0
Sand_15_051	0.28462418	0.714572126	0.999196306	0.000803694	0
Sand_15_052	0	0.002364017	0.002364017	0.997635983	0
Sand_15_054	0	0.0000631	0.000063077	0.999936923	0
Sand_15_056	0.257040076	0.741893859	0.998933935	0.001066065	0
Sand_15_057	0	0	0	1	0
Sand_15_058	0.218152333	0.780553677	0.99870601	0.00129399	0
Sand_15_059	0.264061894	0.734419561	0.998481455	0.001518545	0
Sand_15_060	0	0	0	1	0
Sand_15_062	0.000173599	0.000230075	0.000403674	0.999596326	0
Sand_15_063	0.077931018	0.167088104	0.245019122	0.754980878	0
Sand_15_065	0.222542185	0.777348914	0.999891099	0.000108901	0
Sand_15_066	0.28527555	0.710343297	0.995618847	0.003971857	0.000409296
Sand_15_791	0.343634199	0.642292021	0.985926221	0.014073779	0
Sand_15_795	0.002930689	0.002371746	0.005302435	0.994697565	0
Sand_15_797	0.203235464	0.793228287	0.996463751	0.003536249	0
Sand_15_798	0.000307573	0.0001036	0.000411173	0.999588827	0
SB2_23_01_1	0	0.997918953	0.997918953	0.002081047	0
SB2_23_01	0	0.997960191	0.997960191	0.002039809	0
SB2_23_02	7.17137E-08	0.997876258	0.99787633	0.00212367	0
SB2_23_03	0	1	1	0	0
SB2_23_04	0	0.997954501	0.997954501	0.002045499	0
SB2_23_05	0	0.998158266	0.998158266	0.001841734	0
SB2_23_06	0	0.997963113	0.997963113	0.002036887	0
SB2_23_07	0	1	1	0	0
SB2_23_09	0	0.998181724	0.998181724	0.001818276	0
SB2_23_10	0	0.997947138	0.997947138	0.002052862	0
SB2_23_12	3.9326E-08	0.997326196	0.997326235	0.002673765	0
SB2_23_13	0	1	1	0	0
SB3_23_01	4.31361E-08	0.998066062	0.998066106	0.001933894	0
SB3_23_03	0	0.997147712	0.997147712	0.002852288	0
SB3_23_04	7.32791E-05	0.997099368	0.997172647	0.002827353	0
SB3_23_05	0	1	1	0	0
SB3_23_06	0	1	1	0	0
SB3_23_08	0	0.997658411	0.997658411	0.002341589	0
SFHorse_20_36	0	0	0	0	1
SFHorse_20_37	0	0	0	0	1
SFishL_21_01	0.616764717	0.377451832	0.994216549	0.005744237	0.0000392
SFishL_21_02	0.591245742	0.392729025	0.983974768	0.015810201	0.000215031
SFishL_21_03	0.628169594	0.366304053	0.994473647	0.005441683	0.0000847
SFishL_21_04	0.618341207	0.376891651	0.995232858	0.004584263	0.000182879
SFishL_21_05	0.653351551	0.339810915	0.993162466	0.00675283	0.0000847
SFishL_21_06	0.646194793	0.339891435	0.986086228	0.013913772	0
SFishL_21_07	0.636959907	0.358542571	0.995502478	0.004412801	0.0000847
SFishL_21_08	0.667988735	0.327449461	0.995438196	0.004561804	0
SFishL_21_09	0.642749602	0.353589265	0.996338868	0.003661132	0
SFishL_21_10	0.649909729	0.342167704	0.992077433	0.007922567	0
SFishL_21_11	0.648203173	0.347400681	0.995603853	0.004396147	0
SFishL_21_12	0.631731939	0.356944728	0.988676667	0.011323333	0
SFishL_21_13	0.636431801	0.351435907	0.987867708	0.01204081	0.0000915
SFishL_21_14	0.664690337	0.331051858	0.995742195	0.004257805	0
SFishL_21_15	0.669605774	0.324301704	0.993907478	0.006092522	0
SFishL_21_16	0.638563238	0.347109547	0.985672785	0.014327215	0
SFishL_21_17	0.628931458	0.363652757	0.992584215	0.007184031	0.000231754
SFishL_21_18	0.618255614	0.37013827	0.988393883	0.011606117	0
SFishL_21_19	0.645417685	0.346109344	0.991527029	0.00834957	0.000123402
SFishL_21_20	0.645184685	0.351268426	0.99645311	0.00354689	0
SFishL_21_21	0.589768801	0.39974671	0.989515511	0.010484489	0
SFishL_21_22	0.587314851	0.406241423	0.993556274	0.006399554	0.0000442
SFishL_21_23	0.608650269	0.378625125	0.987275394	0.012724606	0
SFishL_21_24	0.660733519	0.331096858	0.991830377	0.008169623	0
SFishL_21_25	0.612303156	0.383059172	0.995362327	0.004474555	0.000163118
SFishL_21_26	0.684026328	0.309662826	0.993689154	0.006310846	0
SH_11_1150	0.131545232	0.8675469	0.999092132	0.000907868	0
Shaoal_01_212	0	0	0	0	1
ShoalW_03_04	0	0	0	0	1
Silverbow_23_061_1	0.000396222	0.007552033	0.007948255	0.992051745	0
Silverbow_23_061	0.00043257	0.007426771	0.007859341	0.992140659	0
Silverbow_23_062_1	0	0.005994575	0.005994575	0.994005425	0
Silverbow_23_062	3.13725E-08	0.006053034	0.006053066	0.993946934	0
Silverbow_23_063_1	0	0.004711871	0.004711871	0.995288129	0
Silverbow_23_063	0	0.004803057	0.004803057	0.995196943	0
Silverbow_23_064_1	0.00024911	0.004315135	0.004564244	0.995435756	0
Silverbow_23_064	0.00024543	0.00432951	0.004574941	0.995425059	0
Silverbow_23_065	0	0.003623491	0.003623491	0.996376509	0
Silverbow_23_066	2.87581E-08	0.003262087	0.003262116	0.996737884	0
Silverbow_23_067	0	0.002696119	0.002696119	0.997303881	0
Silverbow_23_068	0.006296857	0.004588113	0.01088497	0.98911503	0
Silverbow_23_069	0.000237719	0.004361307	0.004599026	0.995400974	0
Silverbow_23_070	0.000301362	0.005222251	0.005523613	0.994476387	0
Silverbow_23_071	2.64749E-05	0.003714483	0.003740957	0.996259043	0
Silverbow_23_072	4.05039E-05	0.00137663	0.001417134	0.998582866	0
Silverbow_23_073	0.000195617	0.00780074	0.007996357	0.992003643	0
Silverbow_23_074	2.9281E-08	0.004711831	0.00471186	0.99528814	0
Silverbow_23_075	0.000245487	0.002875386	0.003120873	0.996879127	0
Silverbow_23_076	0.000396874	0.003073824	0.003470698	0.996529302	0
Silverbow_23_078	4.35895E-05	0.005643366	0.005686956	0.994313044	0
Silverbow_23_079	5.45935E-05	0.001319044	0.001373638	0.998626362	0
Silverbow_23_080	0.006122001	0.004971155	0.011093157	0.988906843	0
Silverbow_23_081	0.000880994	0.004414941	0.005295935	0.994704065	0
Silverbow_23_082	8.3339E-08	0.001972492	0.001972575	0.998027425	0
Silverbow_23_083	0	0.004197787	0.004197787	0.995802213	0
Silverbow_23_084	0.005432656	0.004614193	0.010046848	0.989953152	0
Silverbow_23_085	7.97451E-06	0.006639518	0.006647493	0.993352507	0
Silverbow_23_086	0	0.002939079	0.002939079	0.997060921	0
Silverbow_23_087	0.001186609	0.000872915	0.002059524	0.997940476	0
Silverbow_23_088	0.004677702	0.002346544	0.007024246	0.992975754	0
Silverbow_23_089	0.000446555	0.007258268	0.007704822	0.992295178	0
Silverbow_23_090	4.22054E-05	0.007563135	0.007605341	0.992394659	0
sixmile_23_12	0	0	0	0	1
sixmile_23_16	0	0	0	0	1
SK48_15_01_1	0.000312647	0.996125119	0.996437766	0.003562234	0
SK48_15_01	0.000324662	0.996152367	0.996477029	0.003522971	0
SK48_15_02	0.000960438	0.995402064	0.996362502	0.003637498	0
SK48_15_03	0.000618459	0.995762346	0.996380804	0.003619196	0
SK49_15_01	0.000711851	0.994247181	0.994959032	0.005040968	0
SK49_15_02	1.57771E-05	0.995445503	0.99546128	0.00453872	0
SK49_15_03	0.00013654	0.995519525	0.995656065	0.004343935	0
SK49_15_04	0.000221144	0.996168767	0.996389911	0.003610089	0
SK49_15_05	3.65095E-05	0.996070726	0.996107235	0.003892765	0
SL1_24_02	0.094094683	0.905905317	1	0	0
SL1_24_05	0.109326096	0.890673904	1	0	0
SL2_24_01	0.093012119	0.906963986	0.999976106	0.0000239	0
SL2_24_03	0.129530347	0.870469653	1	0	0
SL3_24_01	0.097829272	0.902170728	1	0	0
SL3_24_02	0.09694089	0.902777267	0.999718157	0.000281843	0
SL4_24_01	0.114794322	0.885205678	1	0	0
SL5_24_01	0.08456767	0.915414574	0.999982244	0.0000178	0
SL5_24_04	0.072439331	0.927560669	1	0	0
SL5_24_08	0.068140919	0.931859081	1	0	0
SL5_24_09	0.102401174	0.897598636	0.99999981	0.00000019	0
SL5_24_14	0.122163608	0.877810683	0.999974291	0.0000257	0
SL5_24_22	0.121696997	0.878303003	1	0	0
SL5_24_23	0.105414925	0.894575715	0.99999064	0.00000936	0
SL5_24_25	0.125090927	0.874908883	0.99999981	0.00000019	0
SL5_24_29	0.108243611	0.891756389	1	0	0
SL5_24_30	0.109651902	0.890348098	1	0	0
SL6_24_01	0	0	0	1	0
SL7_24_02	0.132147785	0.867852215	1	0	0
SLFH_24_01	0.687791977	0.312091964	0.999883941	0.000116059	0
SLFH_24_02	0.674754207	0.324991395	0.999745602	0.000254398	0
SLFH_24_05	0.707762664	0.292125917	0.999888581	0.000111419	0
SLFH_24_06	0.735763713	0.264236287	1	0	0
SLFH_24_07	0.710749793	0.289196922	0.999946715	0.0000533	0
SLFH_24_08	0.723942701	0.276057299	1	0	0
SLFH_24_09	0.737935828	0.261697459	0.999633287	0.000366713	0
SLFH_24_10	0.672750869	0.327249131	1	0	0
SLFH_24_11	0.735351576	0.264648424	1	0	0
SLFH_24_12	0.772373952	0.227626048	1	0	0
SLFH_24_13	0.715208542	0.284503722	0.999712264	0.000287736	0
SLFH_24_14	0.689869026	0.309835077	0.999704103	0.000295897	0
SLFH_24_15	0.665741079	0.334258921	1	0	0
SLFH_24_16	0.717953863	0.281927586	0.999881449	0.000118551	0
SLFH_24_17	0.720721247	0.279278753	1	0	0
SLFH_24_18	0.684224912	0.315672955	0.999897866	0.000102134	0
SLFH_24_19	0.668149665	0.331748128	0.999897794	0.000000329	0.000101877
SLFH_24_20	0.717546146	0.282453854	1	0	0
SLFH_24_21	0.745289407	0.254424388	0.999713795	0.000208267	0.0000779
SLFH_24_22	0.738263002	0.261633156	0.999896159	0.000103841	0
SLFH_24_23	0.762748334	0.237251666	1	0	0
SLFH_24_24	0.717345097	0.282654903	1	0	0
SLFH_24_25	0.732556403	0.267442078	0.99999848	0.00000152	0
SLFH_24_26	0.689240482	0.310658473	0.999898955	0.000101045	0
